,ProgramLevel,GlobalVariables,CoverageEstimation,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_2,M_VAL_3,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,clockCycles
97,0.01,13,90,3,1,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,25,61,0,14,20,25,18,0,86,10,17,38,37,8,0,56,0,27,21,21,23,23,0,52,0,32,0
98,0.01,13,100,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,0,63,0,9,47,17,0,0,59,7,7,9,34,19,0,61,9,29,41,12,26,6,0,47,0,12,0
99,0.01,13,90,3,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,2,63,0,22,26,9,2,0,23,0,7,21,21,22,0,35,1,17,27,2,21,0,0,29,1,17,0
100,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,0,55,0,6,11,24,45,0,48,0,18,2,6,1,0,45,0,23,22,44,14,18,0,66,0,42,0
101,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,67,6,19,24,23,0,5,50,0,31,8,26,8,0,42,2,18,19,16,17,9,0,37,5,23,0
103,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,0,65,0,22,24,6,14,0,57,0,26,26,19,4,0,50,0,24,12,11,21,4,0,51,2,43,0
104,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,53,1,16,15,16,2,0,39,0,8,3,31,17,0,44,10,20,13,20,15,8,7,33,0,14,0
105,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,1,32,0,16,12,23,9,0,36,7,22,9,16,7,6,16,2,20,19,12,16,0,18,26,4,8,0
106,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,0,50,0,1,38,7,21,0,56,20,32,51,20,17,14,67,1,32,20,19,10,4,0,65,0,40,0
107,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,3,13,4,5,10,6,1,2,7,1,2,6,10,6,0,3,0,9,5,0,10,5,2,1,1,6,0
108,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0,44,8,31,27,22,3,2,49,0,21,6,24,0,0,36,3,22,21,19,18,3,10,29,0,12,3966
109,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,4,0,5,3,1,3,1,0,2,1,5,7,5,0,3,0,6,0,0,2,2,2,0,0,0,0
110,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,28,0,19,26,21,0,11,56,0,24,23,22,17,0,40,15,27,16,30,27,1,5,50,0,18,0
111,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,7,1,5,5,0,2,3,0,0,2,4,2,3,1,2,1,1,1,1,2,1,3,0,1,0,0
112,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,2,7,2,5,3,3,2,3,3,1,0,1,2,2,1,3,2,5,2,2,2,2,1,1,1,0,0
113,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,0,53,4,22,16,26,6,0,30,0,22,18,24,12,0,30,1,35,18,1,22,2,4,33,4,24,3963
114,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276
115,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,0,53,3,15,15,14,0,3,48,1,19,13,18,4,4,33,0,25,6,8,22,11,2,32,0,26,3968
116,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,77,12,22,17,13,0,0,46,3,27,29,22,0,0,41,0,21,22,25,18,0,0,41,0,15,0
117,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,3,59,21,5,27,23,0,4,58,0,19,24,30,0,0,48,0,32,13,38,15,31,0,65,2,27,0
118,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,411
119,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,2,63,22,14,14,33,0,0,42,6,11,18,14,16,3,30,0,26,16,21,24,5,3,53,0,8,0
120,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,73,0,23,3,32,25,0,75,0,30,36,5,6,0,69,0,19,0,28,18,11,2,69,6,28,0
121,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,10,64,0,15,31,16,4,0,56,0,9,39,30,16,17,56,0,39,22,9,21,13,0,61,0,18,0
122,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,6,0,9,3,2,5,1,1,1,0,2,4,8,1,0,0,1,2,1,2,3,1,1,1,0,0
124,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,0,83,0,24,8,19,9,30,69,9,26,35,15,11,0,64,0,10,15,34,13,25,0,39,5,21,0
125,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,39,0,28,20,14,9,0,39,0,28,19,30,10,14,47,0,27,16,5,35,23,0,35,0,8,0
127,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,12,64,0,31,4,13,10,1,34,0,16,22,10,2,8,29,1,24,20,14,19,9,0,27,0,12,3970
128,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,0,50,0,9,8,12,0,0,38,0,12,0,26,38,0,50,0,29,11,33,3,30,0,39,0,12,0
129,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,6,0,9,7,3,0,2,2,1,0,2,7,5,1,1,1,4,2,2,4,3,1,0,0,0,1036
131,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,4,1,0,1,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,420
133,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,3,0,3,2,0,2,1,0,0,0,2,5,3,1,0,0,3,0,1,1,2,1,0,0,0,0
134,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,1,2,0,1,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
135,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,0,48,12,14,16,27,12,0,49,3,16,18,29,9,15,33,4,22,19,14,7,27,10,42,0,20,0
136,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,0,79,0,33,21,26,16,0,67,0,33,16,23,16,12,40,0,27,21,30,6,12,0,53,6,4,0
137,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,16,1,13,7,4,1,4,4,5,1,8,10,9,0,4,4,5,7,2,4,5,2,0,1,2,1283
138,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,59,1,29,21,16,0,0,62,1,20,10,22,6,3,43,0,28,18,3,17,4,0,26,17,11,0
139,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,2,0,1,0,1,1,0,0,0,2,1,3,0,0,0,1,0,0,0,1,0,0,0,0,415
140,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,1,57,0,16,24,14,8,0,60,0,18,23,4,18,5,63,0,19,0,45,4,20,0,74,0,33,0
141,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276
142,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,0,61,10,19,19,42,10,0,79,0,39,26,26,10,0,36,0,18,8,25,32,20,4,58,0,30,0
143,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,23,2,6,10,16,0,0,11,0,6,15,11,5,1,2,6,13,7,3,7,7,1,2,0,10,0
144,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,2,81,0,23,24,25,21,0,50,0,37,42,23,11,0,56,0,24,30,20,16,37,0,62,0,37,0
145,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,2,1,1,0,0,2,0,0,1,2,2,3,0,0,0,0,0,1,1,1,0,0,0,0,0
146,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,35,0,8,19,9,0,0,38,5,5,5,16,8,0,18,16,14,13,8,8,0,0,7,9,11,0
147,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,36,9,45,0,28,13,17,7,0,53,0,17,10,19,7,0,34,2,24,13,22,17,2,0,42,15,39,0
148,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,11,4,7,6,1,1,3,0,2,0,3,2,3,0,0,0,1,2,1,3,2,1,0,0,0,0
149,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,54,0,0,27,12,7,0,56,0,24,47,23,2,0,51,0,12,22,3,5,9,0,90,7,36,0
150,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,0,31,3,32,24,15,0,0,36,0,3,24,25,3,0,24,8,19,22,7,16,1,0,26,7,14,0
151,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,77,0,18,35,18,0,0,50,0,19,20,27,8,1,66,21,14,22,30,12,5,0,37,4,13,0
152,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,9,32,2,10,13,5,0,0,17,0,9,5,9,5,2,7,7,17,14,9,14,7,0,8,2,14,0
153,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,3,0,7,4,2,4,2,3,0,0,1,5,4,0,2,2,0,1,0,0,2,1,0,2,0,0
154,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,48,3,14,8,28,12,0,50,0,28,24,39,0,0,56,0,53,34,25,20,0,0,62,16,18,0
156,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,33,3,22,11,25,13,0,18,0,22,6,12,12,0,14,0,17,13,4,17,10,0,12,7,6,0
157,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0,50,0,19,28,34,12,0,75,0,28,32,22,9,0,47,0,21,8,28,30,29,0,58,0,24,0
158,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,0,46,0,16,24,16,39,0,72,3,7,14,27,15,0,75,0,32,6,29,19,12,0,96,2,24,0
159,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,0,36,0,27,16,7,10,0,26,0,7,7,17,9,0,20,3,17,20,7,12,6,0,10,1,2,0
160,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,6,15,4,11,7,4,0,2,4,0,5,1,11,8,0,1,0,6,5,3,5,5,2,2,3,1,0
161,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,29,15,20,22,20,0,0,40,0,16,6,17,9,1,19,26,16,13,8,15,7,0,15,2,10,0
162,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,29,0,8,9,6,1,1,8,0,2,11,6,7,0,4,1,10,6,3,7,7,3,2,0,6,0
163,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,8,41,0,10,21,18,5,1,30,3,14,13,13,0,4,15,0,6,8,16,15,9,0,25,3,15,0
164,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,21,0,58,0,35,30,22,21,0,61,0,15,35,32,40,0,57,0,24,31,14,14,39,0,55,4,22,0
165,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,0,38,0,16,22,10,4,5,61,0,29,23,17,15,0,66,5,21,28,22,11,7,0,39,11,20,0
166,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,11,20,0,12,9,7,7,0,7,0,6,4,21,11,0,5,0,11,6,4,7,4,0,1,0,5,0
167,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0,59,5,40,34,24,9,0,56,8,18,24,28,11,6,56,3,35,19,15,36,21,0,49,0,23,0
168,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,22,3,9,13,3,10,0,21,0,8,7,13,11,0,7,6,15,10,2,11,4,2,5,0,6,0
169,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,0,18,0,14,15,4,3,1,12,4,3,7,11,8,0,9,6,15,6,1,10,4,0,9,1,8,0
170,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,56,0,18,15,29,19,4,54,7,13,25,26,0,0,61,0,16,61,3,0,6,1,69,0,19,0
171,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
172,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0,44,0,18,18,6,4,0,40,0,19,20,28,3,0,32,0,24,17,15,10,0,0,26,10,15,3975
173,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0,73,0,28,22,18,0,0,43,5,7,19,20,7,1,53,0,8,14,6,16,10,8,39,0,39,0
174,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,413
176,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,29,12,15,19,9,0,0,13,0,13,8,16,11,0,11,7,10,12,5,12,11,2,6,2,13,0
177,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,0,46,0,13,19,29,17,0,57,0,30,9,30,8,9,57,3,35,21,23,24,11,0,46,0,27,0
178,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,13,91,0,59,13,34,25,0,48,0,22,8,28,8,0,36,6,21,18,13,27,34,0,76,0,33,0
179,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,18,0,11,18,9,0,0,16,0,7,13,6,8,0,8,0,9,9,0,10,4,0,7,4,5,0
180,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,72,0,28,13,31,13,0,52,0,30,52,21,16,21,57,3,27,9,40,51,11,0,57,0,31,0
181,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,0,51,0,37,26,24,8,7,37,2,24,19,29,29,0,39,0,13,16,5,44,0,9,43,6,8,0
182,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,0,42,0,23,30,27,9,0,36,0,18,11,21,19,3,35,9,21,17,11,19,4,1,22,7,20,0
183,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,1,15,3,4,9,8,4,2,1,1,0,3,5,6,1,1,0,5,6,3,5,5,2,0,0,2,1295
184,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,0,50,0,12,32,21,22,0,52,0,32,3,32,29,0,48,0,4,0,26,11,5,0,50,0,25,0
185,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,35,5,6,20,8,0,0,14,0,7,13,17,3,0,31,4,15,13,7,16,0,0,11,0,11,0
186,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,53,0,33,26,4,14,18,37,0,22,18,15,12,0,29,4,15,19,16,22,23,0,25,9,10,3971
187,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,23,0,31,15,12,2,0,32,0,7,1,24,9,0,18,10,21,8,6,13,3,3,10,3,6,0
188,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,2,3,3,4,1,1,1,1,1,0,1,2,2,1,1,1,1,1,1,0,1,1,0,0,0,0
189,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,2,0,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,412
191,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,1,59,0,28,29,30,5,0,41,2,21,9,14,16,0,41,0,29,20,14,19,11,0,32,2,16,3976
192,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17,0,39,0,31,23,42,0,9,39,0,32,15,22,7,0,52,0,25,15,33,24,16,0,53,4,18,0
193,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
194,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,5,28,0,13,15,3,0,0,22,0,16,24,12,7,0,17,10,17,16,6,14,1,0,22,8,12,0
195,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,0,28,0,3,16,4,2,7,27,0,18,9,14,3,0,19,9,21,13,8,16,4,2,17,5,10,0
196,0.01,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,6,60,0,33,30,42,24,0,67,0,34,25,19,1,2,46,0,44,36,19,20,33,0,63,0,23,0
197,0.02,4,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,8,2,7,6,6,3,1,8,0,5,4,8,3,1,2,6,4,6,4,3,5,2,0,1,0,1287
